Date,Location,MinTemp,MaxTemp,RainToday,RainTomorrow
2013-04-23,BadgerysCreek,7.6,23.8,No,No
2013-04-24,BadgerysCreek,6.7,22.7,No,No
2013-04-25,BadgerysCreek,6.6,23.1,No,No
2013-04-26,BadgerysCreek,6.4,25.8,No,No
2013-04-27,BadgerysCreek,8.2,25.1,No,No
2013-04-28,BadgerysCreek,7.4,28.9,No,No
2013-04-29,BadgerysCreek,9.1,28.0,No,No
2013-04-30,BadgerysCreek,15.4,22.9,No,No
2013-05-01,BadgerysCreek,16.1,26.4,No,No
2013-05-02,BadgerysCreek,9.1,19.2,No,No
2013-05-03,BadgerysCreek,6.3,21.6,No,No
2013-05-04,BadgerysCreek,8.1,25.5,No,No
2013-05-05,BadgerysCreek,9.1,19.0,No,No
2013-05-06,BadgerysCreek,6.5,19.8,No,No
2013-05-07,BadgerysCreek,9.9,19.9,No,No
2013-05-08,BadgerysCreek,8.2,22.1,No,No
2013-05-09,BadgerysCreek,7.0,23.4,No,No
2013-05-10,BadgerysCreek,5.8,23.6,No,No
2013-05-11,BadgerysCreek,7.5,23.4,No,No
2013-05-12,BadgerysCreek,9.6,22.0,No,No
2013-05-13,BadgerysCreek,8.5,19.1,No,Yes
2013-05-14,BadgerysCreek,12.2,19.2,Yes,No
2013-05-15,BadgerysCreek,2.3,19.6,No,No
2013-05-16,BadgerysCreek,8.3,20.6,No,No
2013-05-17,BadgerysCreek,8.8,18.4,No,No
2013-05-18,BadgerysCreek,5.9,18.5,No,No
2013-05-19,BadgerysCreek,2.6,18.6,No,No
2013-05-20,BadgerysCreek,3.4,19.0,No,No
2013-05-21,BadgerysCreek,3.1,21.6,No,No
2013-05-22,BadgerysCreek,4.3,15.6,No,Yes
2013-05-23,BadgerysCreek,9.6,14.6,Yes,Yes
2013-05-24,BadgerysCreek,11.0,17.3,Yes,No
2013-05-25,BadgerysCreek,9.2,19.9,No,No
2013-05-26,BadgerysCreek,2.8,20.8,No,No
2013-05-27,BadgerysCreek,5.5,19.5,No,Yes
2013-05-28,BadgerysCreek,10.1,19.1,Yes,No
2013-05-29,BadgerysCreek,9.5,18.1,No,No
2013-05-30,BadgerysCreek,7.2,21.1,No,No
2013-05-31,BadgerysCreek,5.8,22.5,No,No
2013-06-01,BadgerysCreek,8.1,19.6,No,Yes
2013-06-02,BadgerysCreek,12.7,15.0,Yes,Yes
2013-06-03,BadgerysCreek,8.9,18.1,Yes,No
2013-06-04,BadgerysCreek,4.5,20.6,No,No
2013-06-05,BadgerysCreek,5.6,17.6,No,No
2013-06-06,BadgerysCreek,8.1,16.4,No,No
2013-06-07,BadgerysCreek,10.8,21.0,No,No
2013-06-08,BadgerysCreek,8.8,17.1,No,No
2013-06-09,BadgerysCreek,5.9,18.6,No,No
2013-06-10,BadgerysCreek,4.3,15.0,No,Yes
2013-06-11,BadgerysCreek,3.0,18.5,Yes,No
2013-06-12,BadgerysCreek,5.7,14.3,No,Yes
2013-06-13,BadgerysCreek,6.6,19.1,Yes,No
2013-06-14,BadgerysCreek,5.1,19.2,No,No
2013-06-15,BadgerysCreek,11.0,18.2,No,No
2013-06-16,BadgerysCreek,5.0,17.7,No,No
2013-06-17,BadgerysCreek,2.9,16.6,No,No
2013-06-18,BadgerysCreek,1.5,16.9,No,No
2013-06-19,BadgerysCreek,7.9,16.1,No,No
2013-06-20,BadgerysCreek,6.9,16.3,No,No
2013-06-21,BadgerysCreek,4.9,17.0,No,No
2013-06-22,BadgerysCreek,4.7,15.3,No,Yes
2013-06-23,BadgerysCreek,9.1,14.0,Yes,Yes
2013-06-24,BadgerysCreek,9.1,13.3,Yes,Yes
2013-06-25,BadgerysCreek,8.9,14.0,Yes,Yes
2013-06-26,BadgerysCreek,10.4,17.8,Yes,Yes
2013-06-27,BadgerysCreek,11.5,18.0,Yes,No
2013-06-28,BadgerysCreek,10.4,16.0,No,Yes
2013-06-29,BadgerysCreek,11.2,13.3,Yes,Yes
2013-06-30,BadgerysCreek,10.0,17.0,Yes,No
2012-07-01,Cobar,3.1,14.4,No,No
2012-07-02,Cobar,2.3,12.9,No,No
2012-07-03,Cobar,-0.4,14.1,No,No
2012-07-04,Cobar,1.7,14.7,No,No
2012-07-05,Cobar,-0.5,15.7,No,No
2012-07-06,Cobar,2.7,16.5,No,No
2012-07-07,Cobar,2.8,18.0,No,No
2012-07-08,Cobar,4.4,19.2,No,No
2012-07-09,Cobar,9.4,18.7,No,Yes
2012-07-10,Cobar,11.5,13.4,Yes,Yes
2012-07-11,Cobar,9.0,17.0,Yes,Yes
2012-07-12,Cobar,9.3,17.2,Yes,Yes
2012-07-13,Cobar,10.0,18.5,Yes,No
2012-07-14,Cobar,4.0,16.3,No,No
2012-07-15,Cobar,3.7,13.5,No,No
2012-07-16,Cobar,2.5,17.0,No,No
2012-07-17,Cobar,4.5,17.1,No,No
2012-07-18,Cobar,4.1,16.5,No,No
2012-07-19,Cobar,3.0,13.7,No,No
2012-07-20,Cobar,2.5,14.3,No,No
2012-07-21,Cobar,3.4,16.9,No,No
2012-07-22,Cobar,3.8,17.2,No,No
2012-07-23,Cobar,3.8,17.0,No,No
2012-07-24,Cobar,4.2,17.9,No,No
2012-07-25,Cobar,5.6,19.9,No,No
2012-07-26,Cobar,6.6,16.7,No,No
2012-07-27,Cobar,2.4,14.4,No,No
2012-07-28,Cobar,7.2,14.7,No,No
2012-07-29,Cobar,3.0,16.1,No,No
2012-07-30,Cobar,2.3,14.3,No,No
2012-07-31,Cobar,0.6,15.7,No,No
2012-08-01,Cobar,0.5,14.1,No,No
2012-08-02,Cobar,1.6,17.2,No,No
2012-08-03,Cobar,5.1,19.3,No,No
2012-08-04,Cobar,4.0,20.4,No,No
2012-08-05,Cobar,7.9,21.9,No,No
2012-08-06,Cobar,4.5,16.0,No,No
2012-08-07,Cobar,2.7,17.1,No,No
2012-08-08,Cobar,4.0,20.5,No,No
2012-08-09,Cobar,8.5,15.7,No,No
2012-08-10,Cobar,3.3,16.0,No,No
2012-08-11,Cobar,3.1,16.1,No,No
2012-08-12,Cobar,1.9,18.9,No,No
2012-08-13,Cobar,2.7,19.1,No,No
2012-08-14,Cobar,6.8,21.8,No,No
2012-08-15,Cobar,6.8,22.9,No,No
2012-08-16,Cobar,4.8,19.5,No,No
2012-08-17,Cobar,7.9,15.7,No,No
2012-08-18,Cobar,4.0,15.8,No,No
2012-08-19,Cobar,2.3,15.7,No,No
2012-08-20,Cobar,1.5,18.1,No,No
2012-08-21,Cobar,6.0,22.5,No,No
2012-08-22,Cobar,11.2,28.8,No,No
2012-08-23,Cobar,17.2,22.5,No,No
2012-08-24,Cobar,3.1,19.4,No,No
2012-08-25,Cobar,6.3,18.2,No,No
2012-08-26,Cobar,2.2,17.4,No,No
2012-08-27,Cobar,2.6,18.5,No,No
2012-08-28,Cobar,4.9,21.4,No,No
2012-08-29,Cobar,7.5,27.4,No,No
2012-08-30,Cobar,7.1,17.4,No,No
2012-08-31,Cobar,1.8,16.2,No,No
2012-09-01,Cobar,8.8,18.2,No,No
2012-09-02,Cobar,3.5,20.8,No,No
2012-09-03,Cobar,6.8,23.4,No,No
2012-09-04,Cobar,8.7,25.7,No,No
2012-09-05,Cobar,10.9,28.1,No,No
2012-09-06,Cobar,8.8,24.8,No,No
2012-09-07,Cobar,9.3,18.5,No,No
2012-09-08,Cobar,4.2,18.5,No,No
2012-09-09,Cobar,2.9,19.9,No,No
2012-09-10,Cobar,5.7,23.6,No,No
2012-09-11,Cobar,7.4,25.3,No,No
2012-09-12,Cobar,10.3,29.3,No,No
2012-09-13,Cobar,12.5,16.3,No,No
2012-09-14,Cobar,2.2,19.2,No,No
2012-09-15,Cobar,5.3,21.7,No,No
2012-09-16,Cobar,8.4,22.5,No,No
2012-09-17,Cobar,9.1,24.5,No,No
2012-09-18,Cobar,11.3,26.2,No,No
2012-09-19,Cobar,6.8,26.2,No,No
2012-09-20,Cobar,14.4,33.0,No,No
2012-09-21,Cobar,17.9,27.4,No,No
2012-09-22,Cobar,8.4,26.3,No,No
2012-09-23,Cobar,12.7,30.1,No,No
2012-09-24,Cobar,7.0,20.7,No,No
2012-09-25,Cobar,4.7,23.6,No,No
2012-09-26,Cobar,8.3,28.5,No,No
2012-09-27,Cobar,14.3,34.9,No,No
2012-09-28,Cobar,22.3,27.3,No,Yes
2012-09-29,Cobar,12.0,17.8,Yes,No
2012-09-30,Cobar,3.7,18.3,No,No
2012-10-01,Cobar,6.9,20.8,No,No
2012-10-02,Cobar,7.3,25.0,No,No
2012-10-03,Cobar,10.6,28.7,No,No
2012-10-04,Cobar,14.7,31.7,No,No
2012-10-05,Cobar,16.7,34.6,No,No
2012-10-06,Cobar,18.3,35.7,No,No
2012-10-07,Cobar,7.3,21.7,No,No
2012-10-08,Cobar,6.6,22.7,No,No
2012-10-09,Cobar,9.7,27.9,No,No
2012-10-10,Cobar,10.1,25.8,No,Yes
2012-10-11,Cobar,7.4,15.5,Yes,No
2012-10-12,Cobar,5.2,19.8,No,No
2012-10-13,Cobar,6.4,20.9,No,No
2012-10-14,Cobar,8.4,26.2,No,No
2012-10-15,Cobar,13.0,30.6,No,No
2012-10-16,Cobar,15.7,33.7,No,No
2012-10-17,Cobar,15.2,29.0,No,No
2012-10-18,Cobar,10.3,32.5,No,No
2012-10-19,Cobar,19.7,37.4,No,No
2012-10-20,Cobar,17.1,32.8,No,No
2012-10-21,Cobar,19.4,28.1,No,No
2012-10-22,Cobar,10.7,24.2,No,No
2012-10-23,Cobar,10.9,26.6,No,No
2012-10-24,Cobar,13.2,30.2,No,No
2012-10-25,Cobar,17.3,33.9,No,No
2012-10-26,Cobar,16.6,22.8,No,No
2012-10-27,Cobar,10.2,23.9,No,No
2012-10-28,Cobar,9.5,29.0,No,No
2012-10-29,Cobar,16.4,29.5,No,No
2012-10-30,Cobar,15.6,29.8,No,No
2012-10-31,Cobar,16.8,34.5,No,No
2012-11-01,Cobar,18.9,33.4,No,No
2012-11-02,Cobar,10.9,26.1,No,No
2012-11-03,Cobar,13.9,28.4,No,No
2012-11-04,Cobar,14.7,33.3,No,No
2012-11-05,Cobar,20.1,36.6,No,Yes
2012-11-06,Cobar,22.6,32.5,Yes,Yes
2012-11-07,Cobar,18.5,28.7,Yes,Yes
2012-11-08,Cobar,16.9,28.4,Yes,No
2012-11-09,Cobar,16.8,26.9,No,No
2012-11-10,Cobar,14.0,26.0,No,No
2012-11-11,Cobar,12.8,28.9,No,No
2012-11-12,Cobar,17.1,33.2,No,No
2012-11-13,Cobar,19.4,33.5,No,No
2012-11-14,Cobar,16.2,31.5,No,No
2012-11-15,Cobar,16.1,35.2,No,No
2012-11-16,Cobar,17.2,21.7,No,Yes
2012-11-17,Cobar,11.8,27.4,Yes,No
2012-11-18,Cobar,11.8,29.3,No,No
2012-11-19,Cobar,12.9,27.3,No,No
2012-11-20,Cobar,15.8,29.9,No,No
2012-11-21,Cobar,16.6,35.0,No,No
2012-11-22,Cobar,17.2,31.0,No,No
2012-11-23,Cobar,16.5,32.6,No,No
2012-11-24,Cobar,18.7,36.9,No,No
2012-11-25,Cobar,22.3,39.1,No,No
2012-11-26,Cobar,24.0,39.0,No,Yes
2012-11-27,Cobar,21.1,31.1,Yes,Yes
2012-11-30,Cobar,27.3,43.1,,No
2013-01-01,Cobar,23.6,40.2,No,No
2013-01-02,Cobar,21.4,37.7,No,No
2013-01-03,Cobar,19.7,38.9,No,No
2013-01-04,Cobar,26.5,42.1,No,No
2013-01-05,Cobar,29.3,43.5,No,No
2013-01-06,Cobar,27.6,43.7,No,No
2013-01-07,Cobar,27.7,41.1,No,No
2013-01-08,Cobar,26.3,41.9,No,No
2013-01-09,Cobar,19.9,29.7,No,No
2013-01-10,Cobar,15.6,34.9,No,No
2013-01-11,Cobar,20.0,43.4,No,No
2013-01-12,Cobar,25.8,46.0,No,No
2013-01-13,Cobar,24.2,41.7,No,No
2013-01-14,Cobar,16.1,32.0,No,No
2013-01-15,Cobar,18.9,35.4,No,No
2013-01-16,Cobar,22.4,39.3,No,No
2013-01-17,Cobar,27.4,43.0,No,No
2013-01-18,Cobar,29.4,43.8,No,No
2013-01-19,Cobar,26.1,29.7,No,No
2013-01-20,Cobar,20.6,36.6,No,No
2013-01-21,Cobar,24.7,39.2,No,No
2013-01-22,Cobar,22.1,38.4,No,No
2013-01-23,Cobar,22.6,38.5,No,No
2013-01-24,Cobar,22.9,37.3,No,No
2013-01-25,Cobar,24.7,39.1,No,No
2013-01-26,Cobar,24.4,38.6,No,No
2013-01-27,Cobar,21.3,34.0,No,No
2013-01-28,Cobar,19.8,35.6,No,No
2013-01-29,Cobar,20.6,31.7,No,No
2013-01-30,Cobar,16.0,33.7,No,No
2013-01-31,Cobar,17.6,37.9,No,Yes
2013-03-01,Cobar,13.0,21.1,Yes,No
2013-03-02,Cobar,13.7,25.4,No,Yes
2013-03-03,Cobar,15.9,27.3,Yes,No
2013-03-04,Cobar,16.9,30.4,No,No
2013-03-05,Cobar,18.8,30.7,No,No
2013-03-06,Cobar,20.3,31.2,No,No
2013-03-07,Cobar,18.8,31.7,No,No
2013-03-08,Cobar,20.6,32.2,No,No
2013-03-09,Cobar,19.4,31.7,No,No
2013-03-10,Cobar,21.6,32.1,No,No
2013-03-11,Cobar,19.6,33.5,No,No
2013-03-12,Cobar,20.1,32.2,No,No
2013-03-13,Cobar,19.9,33.2,No,No
2013-03-14,Cobar,20.7,32.4,No,No
2013-03-15,Cobar,16.7,33.2,No,No
2013-03-16,Cobar,16.5,31.4,No,No
2013-03-17,Cobar,14.8,23.8,No,No
2013-03-18,Cobar,11.0,27.2,No,No
2013-03-19,Cobar,15.5,29.2,No,No
2013-03-20,Cobar,18.5,31.2,No,No
2013-03-21,Cobar,20.5,31.2,No,Yes
2013-03-22,Cobar,18.7,32.4,Yes,No
2013-03-23,Cobar,18.4,30.7,No,No
2013-03-24,Cobar,14.8,31.4,No,No
2013-03-25,Cobar,15.0,32.7,No,No
2013-03-26,Cobar,16.6,34.2,No,No
2013-03-27,Cobar,21.9,35.8,No,No
2013-03-28,Cobar,23.4,30.1,No,No
2013-03-29,Cobar,10.8,23.9,No,No
2013-03-30,Cobar,9.0,24.9,No,No
2013-03-31,Cobar,14.6,22.0,No,No
2013-04-01,Cobar,11.5,26.1,No,No
2013-04-02,Cobar,11.5,25.6,No,No
2013-04-03,Cobar,14.0,27.4,No,No
2013-04-04,Cobar,13.9,28.1,No,No
2013-04-05,Cobar,16.0,28.6,No,No
2013-04-06,Cobar,16.4,26.6,No,No
2013-04-07,Cobar,14.6,28.2,No,No
2013-04-08,Cobar,14.6,28.6,No,No
2013-04-09,Cobar,14.4,28.7,No,No
2013-04-10,Cobar,13.9,28.6,No,No
2013-04-11,Cobar,15.3,28.9,No,No
2013-04-12,Cobar,15.7,28.5,No,No
2013-04-13,Cobar,15.1,29.5,No,No
2013-04-14,Cobar,16.6,31.1,No,No
2013-04-15,Cobar,17.4,28.9,No,No
2013-04-16,Cobar,11.7,23.3,No,No
2013-04-17,Cobar,9.7,22.9,No,No
2013-04-18,Cobar,8.1,23.3,No,No
2013-04-19,Cobar,9.2,18.9,No,No
2013-04-20,Cobar,6.6,21.4,No,No
2013-04-21,Cobar,10.3,22.1,No,No
2013-04-22,Cobar,11.5,24.2,No,No
2013-04-23,Cobar,8.2,24.0,No,No
2013-04-24,Cobar,7.9,21.2,No,No
2013-04-25,Cobar,7.2,23.2,No,No
2013-04-26,Cobar,9.8,25.2,No,No
2013-04-27,Cobar,12.2,27.1,No,No
2013-04-28,Cobar,12.9,29.0,No,No
2013-04-29,Cobar,14.8,30.4,No,No
2013-04-30,Cobar,16.3,30.5,No,No
2013-05-01,Cobar,12.9,29.2,No,No
2013-05-02,Cobar,10.5,22.0,No,No
2013-05-03,Cobar,7.7,25.7,No,No
2013-05-04,Cobar,11.8,27.3,No,No
2013-05-05,Cobar,6.3,21.9,No,No
2013-05-06,Cobar,8.6,22.9,No,No
2013-05-07,Cobar,10.8,26.0,No,No
2013-05-08,Cobar,14.5,25.0,No,Yes
2013-05-09,Cobar,12.4,25.4,Yes,No
2013-05-10,Cobar,11.8,25.0,No,No
2013-05-11,Cobar,9.0,25.5,No,No
2013-05-12,Cobar,12.8,26.1,No,Yes
2013-05-13,Cobar,13.7,16.4,Yes,Yes
2013-05-14,Cobar,4.8,16.7,Yes,No
2013-05-15,Cobar,7.5,19.1,No,No
2013-05-16,Cobar,10.2,19.2,No,No
2013-05-17,Cobar,5.8,18.4,No,No
2013-05-18,Cobar,6.3,16.5,No,No
2013-05-19,Cobar,6.6,17.3,No,No
2013-05-20,Cobar,7.5,21.1,No,No
2013-05-21,Cobar,9.7,20.3,No,Yes
2013-05-22,Cobar,9.8,11.5,Yes,Yes
2013-05-23,Cobar,9.5,14.2,Yes,No
2013-05-24,Cobar,6.4,17.7,No,No
2013-05-25,Cobar,4.5,17.9,No,No
2013-05-26,Cobar,4.4,17.5,No,No
2013-05-27,Cobar,5.6,18.2,No,No
2013-05-28,Cobar,6.7,20.8,No,No
2013-05-29,Cobar,9.7,22.9,No,No
2013-05-30,Cobar,14.1,21.2,No,No
2013-05-31,Cobar,13.3,23.8,No,No
2013-06-01,Cobar,16.1,16.9,No,Yes
2013-06-02,Cobar,12.5,15.6,Yes,No
2013-06-03,Cobar,4.8,15.7,No,No
2013-06-04,Cobar,4.7,15.7,No,No
2013-06-05,Cobar,7.2,16.3,No,No
2013-06-06,Cobar,9.2,16.8,No,Yes
2013-06-07,Cobar,12.5,18.0,Yes,No
2013-06-08,Cobar,7.3,18.2,No,No
2013-06-09,Cobar,5.9,20.8,No,Yes
2013-06-10,Cobar,9.2,18.4,Yes,No
2013-06-11,Cobar,13.2,19.6,No,Yes
2013-06-12,Cobar,12.9,18.1,Yes,Yes
2013-06-13,Cobar,10.9,13.7,Yes,Yes
2013-06-14,Cobar,10.3,12.8,Yes,Yes
2013-06-15,Cobar,7.1,13.0,Yes,No
2013-06-16,Cobar,3.1,14.0,No,No
2013-06-17,Cobar,2.5,13.1,No,No
2013-06-18,Cobar,1.0,12.6,No,No
2013-06-19,Cobar,2.8,15.3,No,No
2013-06-20,Cobar,6.2,15.4,No,No
2013-06-21,Cobar,6.4,16.4,No,No
2013-06-22,Cobar,4.6,16.6,No,No
2013-06-23,Cobar,4.5,16.4,No,No
2013-06-24,Cobar,2.5,15.3,No,No
2013-06-25,Cobar,4.9,15.7,No,No
2013-06-26,Cobar,4.4,18.4,No,Yes
2013-06-27,Cobar,8.8,12.9,Yes,Yes
2013-06-28,Cobar,10.8,14.5,Yes,No
2013-06-29,Cobar,11.1,15.5,No,Yes
2013-06-30,Cobar,6.7,15.7,Yes,No
2012-07-01,CoffsHarbour,7.3,21.7,No,No
2012-07-02,CoffsHarbour,3.5,18.3,No,No
2012-07-03,CoffsHarbour,3.0,17.0,No,No
2012-07-04,CoffsHarbour,2.9,17.5,No,No
2012-07-05,CoffsHarbour,11.5,17.6,No,No
2012-07-06,CoffsHarbour,11.2,17.5,No,Yes
2012-07-07,CoffsHarbour,11.3,18.0,Yes,No
2012-07-08,CoffsHarbour,8.1,17.9,No,No
2012-07-09,CoffsHarbour,8.0,18.4,No,Yes
2012-07-10,CoffsHarbour,11.9,18.9,Yes,No
2012-07-11,CoffsHarbour,13.9,22.7,No,Yes
2012-07-12,CoffsHarbour,16.3,19.8,Yes,Yes
2012-07-13,CoffsHarbour,16.1,20.8,Yes,Yes
2012-07-14,CoffsHarbour,14.8,16.4,Yes,No
2012-07-15,CoffsHarbour,10.9,18.6,No,No
2012-07-16,CoffsHarbour,4.2,16.8,No,No
2012-07-17,CoffsHarbour,5.6,19.9,No,Yes
2012-07-18,CoffsHarbour,9.5,18.3,Yes,Yes
2012-07-19,CoffsHarbour,10.9,18.0,Yes,No
2012-07-20,CoffsHarbour,11.2,18.7,No,No
2012-07-21,CoffsHarbour,13.9,20.2,No,No
2012-07-22,CoffsHarbour,12.3,17.2,No,Yes
2012-07-23,CoffsHarbour,12.1,18.0,Yes,Yes
2012-07-24,CoffsHarbour,11.2,18.9,Yes,No
2012-07-25,CoffsHarbour,9.5,18.9,No,No
2012-07-26,CoffsHarbour,9.0,21.8,No,No
2012-07-27,CoffsHarbour,7.3,21.8,No,No
2012-07-28,CoffsHarbour,5.6,18.8,No,No
2012-07-29,CoffsHarbour,4.9,18.4,No,No
2012-07-30,CoffsHarbour,5.7,17.8,No,No
2012-07-31,CoffsHarbour,9.2,17.7,No,No
2012-08-01,CoffsHarbour,4.0,17.0,No,No
2012-08-02,CoffsHarbour,2.7,18.9,No,No
2012-08-03,CoffsHarbour,3.8,18.3,No,No
2012-08-04,CoffsHarbour,4.1,19.9,No,No
2012-08-05,CoffsHarbour,3.8,21.2,No,No
2012-08-06,CoffsHarbour,4.0,22.9,No,No
2012-08-07,CoffsHarbour,2.2,17.1,No,No
2012-08-08,CoffsHarbour,3.1,20.3,No,No
2012-08-09,CoffsHarbour,6.0,21.4,No,No
2012-08-10,CoffsHarbour,8.6,18.4,No,Yes
2012-08-11,CoffsHarbour,8.8,17.8,Yes,No
2012-08-12,CoffsHarbour,12.9,19.1,No,No
2012-08-13,CoffsHarbour,11.9,18.5,No,No
2012-08-14,CoffsHarbour,5.5,19.8,No,No
2012-08-15,CoffsHarbour,4.0,22.4,No,No
2012-08-16,CoffsHarbour,7.4,25.1,No,No
2012-08-17,CoffsHarbour,5.5,24.8,No,No
2012-08-18,CoffsHarbour,7.1,20.1,No,No
2012-08-19,CoffsHarbour,3.9,18.7,No,No
2012-08-20,CoffsHarbour,7.8,19.1,No,No
2012-08-21,CoffsHarbour,10.3,22.1,No,No
2012-08-22,CoffsHarbour,13.9,23.9,No,No
2012-08-23,CoffsHarbour,15.0,28.2,No,No
2012-08-24,CoffsHarbour,16.5,28.9,No,No
2012-08-25,CoffsHarbour,6.6,20.3,No,No
2012-08-26,CoffsHarbour,7.6,19.8,No,No
2012-08-27,CoffsHarbour,7.6,18.6,No,No
2012-08-28,CoffsHarbour,8.0,19.7,No,No
2012-08-29,CoffsHarbour,8.5,23.1,No,No
2012-08-30,CoffsHarbour,15.2,26.3,No,No
2012-08-31,CoffsHarbour,10.0,17.7,No,No
2012-09-01,CoffsHarbour,5.9,17.8,No,No
2012-09-02,CoffsHarbour,5.1,19.1,No,No
2012-09-03,CoffsHarbour,8.0,20.0,No,No
2012-09-04,CoffsHarbour,5.4,23.7,No,No
2012-09-05,CoffsHarbour,10.3,24.7,No,No
2012-09-06,CoffsHarbour,14.1,30.6,No,No
2012-09-07,CoffsHarbour,12.3,31.4,No,No
2012-09-08,CoffsHarbour,6.1,21.1,No,No
2012-09-09,CoffsHarbour,5.8,20.0,No,No
2012-09-10,CoffsHarbour,8.2,21.4,No,No
2012-09-11,CoffsHarbour,9.7,24.5,No,No
2012-09-12,CoffsHarbour,9.9,23.3,No,No
2012-09-13,CoffsHarbour,14.5,27.9,No,No
2012-09-14,CoffsHarbour,10.5,19.3,No,No
2012-09-15,CoffsHarbour,5.1,19.2,No,No
2012-09-16,CoffsHarbour,8.2,21.2,No,No
2012-09-17,CoffsHarbour,11.4,24.1,No,Yes
2012-09-18,CoffsHarbour,13.1,22.1,Yes,Yes
2012-09-19,CoffsHarbour,11.2,25.2,Yes,No
2012-09-20,CoffsHarbour,9.2,21.5,No,No
2012-09-21,CoffsHarbour,14.2,23.2,No,No
2012-09-22,CoffsHarbour,11.9,22.5,No,No
2012-09-23,CoffsHarbour,10.5,25.1,No,No
2012-09-24,CoffsHarbour,13.5,21.3,No,Yes
2012-09-25,CoffsHarbour,13.0,20.7,Yes,No
2012-09-26,CoffsHarbour,15.4,22.1,No,No
2012-09-27,CoffsHarbour,12.8,23.6,No,No
2012-09-28,CoffsHarbour,14.8,26.4,No,No
2012-09-29,CoffsHarbour,18.7,30.0,No,No
2012-09-30,CoffsHarbour,15.5,19.5,No,No
2012-10-01,CoffsHarbour,11.1,20.6,No,No
2012-10-02,CoffsHarbour,13.0,21.5,No,No
2012-10-03,CoffsHarbour,8.6,22.0,No,No
2012-10-04,CoffsHarbour,10.3,26.5,No,No
2012-10-05,CoffsHarbour,10.6,32.7,No,No
2012-10-06,CoffsHarbour,14.0,24.3,No,No
2012-10-07,CoffsHarbour,17.1,22.5,No,No
2012-10-08,CoffsHarbour,14.1,20.3,No,No
2012-10-09,CoffsHarbour,10.9,24.5,No,No
2012-10-10,CoffsHarbour,10.9,25.3,No,Yes
2012-10-11,CoffsHarbour,17.8,19.7,Yes,Yes
2012-10-12,CoffsHarbour,9.6,19.8,Yes,No
2012-10-13,CoffsHarbour,6.2,21.2,No,No
2012-10-14,CoffsHarbour,8.9,21.0,No,Yes
2012-10-15,CoffsHarbour,7.8,21.8,Yes,No
2012-10-16,CoffsHarbour,11.4,25.8,No,No
2012-10-17,CoffsHarbour,14.9,32.9,No,No
2012-10-18,CoffsHarbour,17.7,24.3,No,No
2012-10-19,CoffsHarbour,16.5,27.3,No,No
2012-10-20,CoffsHarbour,17.5,39.2,No,No
2012-10-21,CoffsHarbour,15.1,24.0,No,No
2012-10-22,CoffsHarbour,17.1,24.2,No,No
2012-10-23,CoffsHarbour,13.2,22.0,No,No
2012-10-24,CoffsHarbour,13.5,22.0,No,No
2012-10-25,CoffsHarbour,9.6,25.6,No,No
2012-10-26,CoffsHarbour,14.4,25.8,No,No
2012-10-27,CoffsHarbour,17.2,22.8,No,No
2012-10-28,CoffsHarbour,15.1,22.8,No,Yes
2012-10-29,CoffsHarbour,13.6,22.0,Yes,No
2012-10-30,CoffsHarbour,13.5,23.4,No,No
2012-10-31,CoffsHarbour,12.2,25.2,No,No
2012-11-01,CoffsHarbour,14.0,26.8,No,No
2012-11-02,CoffsHarbour,18.4,23.8,No,No
2012-11-03,CoffsHarbour,11.9,22.9,No,Yes
2012-11-04,CoffsHarbour,16.1,23.7,Yes,No
2012-11-05,CoffsHarbour,16.1,26.7,No,No
2012-11-06,CoffsHarbour,17.8,25.6,No,No
2012-11-07,CoffsHarbour,19.5,27.1,No,No
2012-11-08,CoffsHarbour,20.7,27.1,No,Yes
2012-11-09,CoffsHarbour,19.3,22.4,Yes,Yes
2012-11-10,CoffsHarbour,18.1,20.4,Yes,Yes
2012-11-11,CoffsHarbour,14.4,22.1,Yes,No
2012-11-12,CoffsHarbour,9.8,22.8,No,No
2012-11-13,CoffsHarbour,13.6,26.5,No,No
2012-11-14,CoffsHarbour,17.9,24.9,No,Yes
2012-11-15,CoffsHarbour,18.5,25.6,Yes,No
2012-11-16,CoffsHarbour,18.8,25.8,No,Yes
2012-11-17,CoffsHarbour,18.7,22.6,Yes,Yes
2012-11-18,CoffsHarbour,17.8,22.7,Yes,No
2012-11-19,CoffsHarbour,13.7,23.4,No,No
2012-11-20,CoffsHarbour,13.5,24.0,No,No
2012-11-22,CoffsHarbour,18.3,26.0,,Yes
2012-11-23,CoffsHarbour,18.2,23.1,Yes,No
2012-11-24,CoffsHarbour,17.5,25.8,No,No
2012-11-25,CoffsHarbour,20.5,28.0,No,No
2012-11-26,CoffsHarbour,18.8,28.0,No,No
2012-11-27,CoffsHarbour,20.7,28.1,No,No
2012-11-28,CoffsHarbour,20.9,26.6,No,No
2012-11-29,CoffsHarbour,19.6,27.9,No,No
2012-11-30,CoffsHarbour,20.8,28.5,No,No
2013-01-01,CoffsHarbour,21.1,32.1,No,No
2013-01-02,CoffsHarbour,19.8,28.5,No,No
2013-01-03,CoffsHarbour,20.0,25.0,No,No
2013-01-04,CoffsHarbour,17.2,26.5,No,No
2013-01-05,CoffsHarbour,18.6,28.2,No,No
2013-01-06,CoffsHarbour,19.0,27.3,No,Yes
2013-01-07,CoffsHarbour,19.1,27.5,Yes,No
